date,close,amount
2025-04-17,100.003,9682298987.0
2025-04-18,100.012,10635362030.0
2025-04-21,100.002,8446618490.0
2025-04-22,100.003,7767629980.0
2025-04-23,99.998,11798429837.0
2025-04-24,100.001,8658823290.0
2025-04-25,100.002,12584616286.0
2025-04-28,99.995,11965666411.0
2025-04-29,99.996,6964080609.0
2025-04-30,100.014,12234422686.0
2025-05-06,99.998,9375073845.0
2025-05-07,99.999,7785700140.0
2025-05-08,99.998,6839798566.0
2025-05-09,100.005,10684995895.0
2025-05-12,99.999,7467613866.0
2025-05-13,100.0,6829915136.0
2025-05-14,99.998,8383277876.0
2025-05-15,99.999,6497464887.0
2025-05-16,100.003,7030781600.0
2025-05-19,100.0,7697116257.0
2025-05-20,100.0,5198687931.0
2025-05-21,100.001,5956245690.0
2025-05-22,100.004,7471208695.0
2025-05-23,100.011,5977719702.0
2025-05-26,99.999,6877437610.0
2025-05-27,99.999,6317224398.0
2025-05-28,100.003,4198311730.0
2025-05-29,99.999,16293735191.0
2025-05-30,100.013,12892624967.0
2025-06-03,100.0,8746392359.0
2025-06-04,100.0,5561881463.0
2025-06-05,100.0,7026969627.0
2025-06-06,100.007,6339005798.0
2025-06-09,99.999,5742751416.0
2025-06-10,100.001,4917258847.0
2025-06-11,99.999,7048236689.0
2025-06-12,100.001,5124709569.0
2025-06-13,100.008,11926177158.0
2025-06-16,100.0,9761841452.0
2025-06-17,100.004,6350088294.0
2025-06-18,100.006,5014012051.0
2025-06-19,100.011,7203244759.0
2025-06-20,100.008,6567822786.0
2025-06-23,99.999,10104134510.0
2025-06-24,99.995,11451902999.0
2025-06-25,99.991,9700158801.0
2025-06-26,100.0,11748749990.0
2025-06-27,100.003,14653097920.0
2025-06-30,100.006,12304115742.0
2025-07-01,100.0,14249832500.0
2025-07-02,100.002,7724618059.0
2025-07-03,100.003,6802648180.0
2025-07-04,100.008,10674954133.0
2025-07-07,100.005,8404871997.0
2025-07-08,99.997,8840174717.0
2025-07-09,99.997,5271836914.0
2025-07-10,100.003,9627385040.0
2025-07-11,99.999,11253264246.0
2025-07-14,99.997,8136844022.0
2025-07-15,100.003,6567415779.0
2025-07-16,100.002,5369490909.0
2025-07-17,100.001,11955186471.0
2025-07-18,100.003,15161221885.0
2025-07-21,99.997,13111777216.0
2025-07-22,99.993,9556157617.0
2025-07-23,99.995,7580691470.0
2025-07-24,99.996,13821992220.0
2025-07-25,100.004,16808769745.0
2025-07-28,100.0,14168368351.0
2025-07-29,99.997,8393974525.0
2025-07-30,100.0,9495060193.0
2025-07-31,100.013,12476236247.0
2025-08-01,100.011,12188092807.0
2025-08-04,99.997,9501231497.0
2025-08-05,99.999,12340384250.0
2025-08-06,99.997,9738967511.0
2025-08-07,100.007,17980194800.0
2025-08-08,100.006,12331550650.0
2025-08-11,99.991,12886554410.0
2025-08-12,99.996,9161528186.0
2025-08-13,99.994,9746786780.0
2025-08-14,99.995,13756277846.0
2025-08-15,99.996,18545830289.0
2025-08-18,99.989,16013289437.0
2025-08-19,99.991,13530775726.0
2025-08-20,99.996,15445456046.0
2025-08-21,100.007,19806017925.0
2025-08-22,99.999,14747242316.0
2025-08-25,99.998,21739117248.0
2025-08-26,99.999,8341958799.0
2025-08-27,100.003,9584488030.0
2025-08-28,100.008,12244192380.0
2025-08-29,100.034,11017429399.0
2025-09-01,100.018,12091147961.0
2025-09-02,100.017,14758651678.0
2025-09-03,100.018,10074790082.0
2025-09-04,100.008,10403539431.0
2025-09-05,100.0,12291140745.0
2025-09-08,100.002,13515544693.0
2025-09-09,100.0,11424262835.0
2025-09-10,100.004,8547859898.0
2025-09-11,99.998,10794463630.0
2025-09-12,100.002,15352781493.0
2025-09-15,100.002,13956747678.0
2025-09-16,99.995,11037972468.0
2025-09-17,99.996,12230577286.0
2025-09-18,100.003,18734094938.0
2025-09-19,100.006,13475191221.0
2025-09-22,99.999,11902006577.0
2025-09-23,100.004,11403734043.0
2025-09-24,99.995,12094819036.0
2025-09-25,99.989,8234158367.0
2025-09-26,100.004,14450969380.0
2025-09-29,99.999,16275067201.0
2025-09-30,100.042,19009268510.0
2025-10-09,99.995,24586849926.0
2025-10-10,100.014,18148740206.0
2025-10-13,100.003,16158356300.0
2025-10-14,100.004,14989572453.0
2025-10-15,99.998,13187651869.0
2025-10-16,100.004,14827896989.0
2025-10-17,100.014,16991158637.0
2025-10-20,100.003,31065371934.0
2025-10-21,100.003,21720212148.0
2025-10-22,100.004,14095169155.0
2025-10-23,99.998,14713059604.0
2025-10-24,100.005,16645380883.0
2025-10-27,99.996,19767548491.0
2025-10-28,99.995,14213269824.0
2025-10-29,99.993,11163842799.0
2025-10-30,100.008,19772635060.0
2025-10-31,99.999,21464085050.0
2025-11-03,99.997,16495714171.0
2025-11-04,100.007,15862120970.0
2025-11-05,100.004,12949520508.0
2025-11-06,100.004,8501407535.0
2025-11-07,100.006,12526145317.0
2025-11-10,99.998,12287559537.0
